,V_0,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,V_10,treatment,outcome,user_id
30761,-0.8637469114514241,0.7724927415899359,0.0,1.3590386099849912,2.483815001204722,1.0,-46.2,1.327,no,999,no,0,-28.538048,30761
30762,-1.3883219722755735,1.4439543183811865,0.0,-0.1257392096603881,-4.601168205534687,1.0,-36.1,4.966,no,999,no,2,-25.936222,30762
30763,-1.0787294783898431,2.9552135807303004,0.0,0.1018092863377594,-0.5495198706450636,1.0,-42.7,4.962,no,999,no,0,-15.58774,30763
30764,0.9403534236972848,1.2283394610283749,1.0,0.4568161577124144,0.296139980989289,1.0,-41.8,4.967,no,999,no,2,-19.252192,30764
30765,0.653800307174741,1.56545248744834,0.0,1.4800786229000975,1.4606128744001723,2.0,-36.1,4.964,no,999,no,2,-4.3929257,30765
30766,0.5196978060562092,2.1129048249926394,0.0,0.9616385969983058,-1.9172303835010829,2.0,-42.7,4.963,no,999,no,0,-12.908743,30766
30767,-0.7708226192358665,0.6548754821460423,0.0,0.5286987139803808,-2.9181128938668888,2.0,-42.0,4.076,no,999,no,0,-27.989449,30767
30768,1.4216222805797487,0.4151007987768027,0.0,-0.3593845934618068,3.784440346198996,2.0,-40.8,1.26,no,999,no,2,1.705431,30768
30769,0.0249365596112056,-0.5832503928154358,1.0,0.2140530741160808,-1.9057968533317744,0.0,-36.1,4.962,no,999,no,0,-49.95291,30769
30770,0.30682056422054,1.1137704953394776,0.0,-2.029531609206347,5.211196293860027,1.0,-42.0,4.153,no,999,unknown,2,34.944614,30770
30771,0.2831587581074182,2.9974763528882087,0.0,2.635506591366769,7.441838246373768,1.0,-42.7,4.968,no,999,no,2,-16.638885,30771
30772,0.8669926608084193,3.286837893323112,1.0,-0.2444153816467208,-3.8573864932569903,1.0,-46.2,1.266,no,999,no,2,-24.98762,30772
30773,-0.0687277971333303,0.0310356064861978,1.0,1.4003757406327693,8.726176904794738,0.0,-36.4,4.855,no,999,no,1,-44.68541,30773
30774,1.0743729635552546,0.9388042264578328,1.0,-0.8099971906466819,-4.480585128567715,0.0,-41.8,4.967,no,999,no,2,-42.41079,30774
30775,-0.6951357656978038,2.4621859289990664,0.0,0.6221820169007828,-0.3846468637051252,2.0,-34.8,0.655,yes,999,no,0,-4.692662,30775
30776,-2.3189193121654466,5.068924210259008,0.0,-0.5031729101606823,6.342071214042943,1.0,-46.2,1.299,no,999,no,0,-11.431002,30776
30777,-1.076961072814541,4.173547865599132,0.0,0.175574270865954,7.607112616615876,1.0,-36.1,4.965,no,999,no,0,-21.57747,30777
30778,-0.1234305489865205,3.831578100030269,0.0,-0.2219668976960329,-1.2672476581317138,1.0,-46.2,1.244,no,999,no,0,5.404173,30778
30779,0.5728676278641578,2.5561159466232395,0.0,-0.0132746412834505,9.83924473026212,1.0,-42.7,4.961,no,999,no,2,0.5512214,30779
30780,-1.8491491859638165,-0.1278954415294149,0.0,0.1108582522086714,-12.643308711878646,1.0,-47.1,1.466,no,999,no,2,-0.70261526,30780
30781,0.076723841021741,6.739950250585583,0.0,-1.2923495313953184,-4.447136445478875,1.0,-42.0,4.021,no,999,no,2,-0.9600189,30781
30782,-0.4165042820069976,5.562941021202468,0.0,0.3679638847361271,-3.776698317406347,1.0,-36.1,4.963,no,999,no,0,-21.750496,30782
30783,1.8506058998418853,4.350644698349203,1.0,0.7654305646772998,-6.332582842378244,2.0,-36.4,4.857,no,999,no,1,-19.39617,30783
30784,0.1459022255932187,1.3065683568115922,0.0,-0.0381865121288218,11.197370732196198,1.0,-42.7,4.963,no,999,yes,0,-10.14147,30784
30785,-1.550443751074385,3.643810994775492,1.0,0.5078587637621236,-1.2851763881782396,1.0,-36.4,4.857,no,999,no,2,-9.604019,30785
30786,0.9790022160551606,4.10396164071947,1.0,0.1485129758448128,0.934025094054113,2.0,-36.4,4.859,no,999,no,0,-8.188122,30786
30787,-1.5398678317352028,0.4125104995098074,0.0,-0.853799707992391,7.599177735613059,2.0,-46.2,1.266,no,999,no,0,-22.343987,30787
30788,0.7149147744577294,3.1242083174499515,0.0,0.0960726739655855,-2.900944809285808,1.0,-31.4,0.883,no,999,no,2,-13.884695,30788
30789,-0.0820368381435484,1.913503608855358,0.0,-0.5122241439985439,-3.270765497718894,1.0,-42.7,4.962,no,999,yes,0,-23.414444,30789
30790,-0.9029391389008552,1.3140578800287723,0.0,-1.0456164900966172,-8.699404225769335,1.0,-46.2,1.327,no,999,no,0,-11.294451,30790
30791,-1.2536609064370012,3.894501046177589,0.0,0.1028494482493662,8.808358290202726,1.0,-31.4,0.854,no,999,no,0,-8.75757,30791
30792,0.4391557511703126,1.904620017399938,0.0,1.358824929148346,0.5697600167102357,1.0,-31.4,0.879,no,999,no,0,-8.616026,30792
30793,-0.9232812600346618,3.551808005001221,1.0,1.6597342188735835,-2.69647203378014,1.0,-41.8,4.864,no,999,no,2,-7.9046125,30793
30794,-0.2070353576755414,1.272474598867691,0.0,0.061394716804891,-1.3654553443635384,2.0,-36.1,4.963,no,999,no,0,-15.701481,30794
30795,-1.0573776319400718,3.108868304151991,1.0,-0.6636638860875821,-0.3628993400013767,1.0,-26.9,0.74,no,999,no,2,12.183525,30795
30796,0.1544846662044032,1.2275780289931053,0.0,2.6366624523275592,11.702561796904144,2.0,-40.8,1.266,no,999,yes,2,-11.867912,30796
30797,0.8030742036986381,6.628175942472145,0.0,0.7849213016716698,4.033956622893918,2.0,-33.6,1.029,no,999,no,2,16.117651,30797
30798,0.1855764177160197,5.304120188685397,1.0,-1.324932052661574,2.1591661304195773,1.0,-41.8,4.967,yes,999,no,2,-17.735243,30798
30799,-1.3322799626995054,0.1565371772491333,0.0,-0.618196649987822,5.63670186842145,1.0,-42.0,4.12,no,999,no,0,-1.7114964,30799
30800,-0.2498758581860913,1.1463059574379038,0.0,1.878550830090861,4.636109179815989,1.0,-46.2,1.327,no,999,yes,2,-30.195614,30800
30801,-0.0322403824882199,2.054715867765206,0.0,-0.6276201498365725,11.56058553561533,0.0,-46.2,1.313,no,999,no,2,-21.973938,30801
30802,1.7461482031488602,2.6682133874796,1.0,0.3271285644400855,1.4514715414854535,1.0,-36.4,4.859,no,999,no,2,-18.036766,30802
30803,-0.317529723713109,3.1927095874077915,0.0,0.9704303111297524,-2.0891267361230086,2.0,-36.1,4.967,no,999,no,0,-23.028214,30803
30804,-0.0370430690666962,2.936703131950797,1.0,-0.9575094160315052,5.171934732507842,2.0,-42.7,4.961,no,999,no,2,-2.7727861,30804
30805,0.5253989219933252,5.254043193523128,1.0,0.6022553184148076,-3.064808962716929,2.0,-42.7,4.956,no,999,yes,2,-17.664768,30805
30806,-0.3721848980594504,3.664827676111612,0.0,0.2255530421641164,-9.430677471106794,1.0,-36.1,4.962,no,999,yes,2,-45.00331,30806
30807,1.233040534226144,2.119313158434132,0.0,-0.384323690091494,-1.029558387629262,2.0,-46.2,1.266,no,999,no,0,-34.99012,30807
30808,1.4516187874232385,0.7308454888080531,1.0,1.127680308969732,-5.885046275962941,1.0,-36.4,4.856,no,999,no,2,24.759108,30808
30809,0.324668680165792,6.174867288756871,0.0,0.5211914176024633,2.2887813748839885,1.0,-46.2,1.299,no,999,no,2,6.1907525,30809
30810,-0.7578478820277049,5.50949633870607,1.0,-0.9576369644682624,-6.270614748507168,0.0,-36.4,4.859,no,999,no,2,-26.414837,30810
30811,-0.543900819909455,2.433908225397502,0.0,-0.8852325630779165,-2.9668109534803544,1.0,-40.3,0.846,yes,3,no,0,5.467477,30811
30812,0.0617454204244351,4.204798515695757,1.0,0.2273179185550113,0.2898528483354425,1.0,-36.4,4.859,no,999,no,2,-12.458851,30812
30813,-1.845333823933329,3.051607960280293,0.0,0.7909988572444998,-7.965931433224989,2.0,-46.2,1.25,no,999,no,0,-19.501534,30813
30814,0.3816847750242458,1.0442670920424455,1.0,0.3181271810568293,-4.413714347601766,1.0,-36.4,4.86,no,999,yes,2,-28.945332,30814
30815,0.6869313218206152,2.209846431031373,0.0,1.0470242416257216,5.307357709875937,2.0,-36.1,4.964,no,999,no,0,-18.394934,30815
30816,0.4384678129145427,3.695180220492046,1.0,-0.9649451310195984,-1.2557037490125431,2.0,-36.4,4.856,no,999,unknown,2,5.6948433,30816
30817,-0.0238983514913323,1.0410667396519198,0.0,-0.602445128973515,-1.484626588060768,1.0,-37.5,0.879,no,999,no,2,-14.41437,30817
30818,-0.8509356148060129,1.6463498265921324,0.0,-1.2189905801210486,-0.5721023834236633,1.0,-42.0,4.12,no,999,no,2,11.272556,30818
30819,0.7213712097435762,2.6665226318256106,0.0,-0.3442219881764249,8.615084378141646,1.0,-38.3,0.904,yes,999,yes,2,22.89212,30819
30820,0.8368821685364608,3.784788564883993,0.0,-0.026632992577729,-2.0711419706529943,2.0,-46.2,1.327,no,999,no,0,-39.67637,30820
30821,0.6465328714569345,2.560939592132911,0.0,1.0379249811078106,-6.273326677607613,0.0,-30.1,0.72,yes,7,no,0,30.235746,30821
30822,-1.1950713755263302,-0.048795472186025,0.0,-1.7046041928360292,-3.099044210046289,2.0,-42.7,4.962,no,999,no,0,-27.189865,30822
30823,-0.4041533590447302,5.030921258849332,1.0,0.467020261734022,-3.713768258228368,1.0,-41.8,4.864,no,999,no,2,6.655603,30823
30824,1.194557109023124,4.455640833515733,0.0,0.2186057932871409,1.4621900958840333,2.0,-46.2,1.313,no,999,no,0,-13.34904,30824
30825,1.2195990384332098,0.7114095693865528,1.0,0.2972156747206455,0.7153081906166134,2.0,-36.4,4.857,no,999,no,2,10.242447,30825
30826,0.8982685743845504,4.174381805062461,0.0,-0.2615343547853881,-1.3224786313180392,1.0,-47.1,1.405,no,999,no,0,-14.690447,30826
30827,0.8207711347698924,0.9369910372822688,0.0,1.3734544952795054,6.558241862607572,2.0,-46.2,1.291,yes,999,no,0,-9.977667,30827
30828,-0.252719832066392,4.990662739522143,0.0,-0.0593951124246015,11.501575241605789,1.0,-42.7,4.962,no,999,no,0,-32.47685,30828
30829,0.4946193875880492,2.243395493385658,1.0,0.397839688213737,-1.767947529396908,0.0,-41.8,4.96,no,999,no,2,-22.030602,30829
30830,-0.2852354136497066,7.3585275395868575,0.0,-1.027928660234457,-2.390989510206114,1.0,-31.4,0.849,yes,999,yes,0,-35.491077,30830
30831,-0.743678278030401,5.738398519703944,0.0,-0.9512414500971998,0.8237702056496561,2.0,-42.0,4.021,no,999,no,0,-21.448967,30831
30832,-2.2908636105919644,0.2483951029343454,0.0,-0.7155878504127295,-8.989032387396833,2.0,-46.2,1.281,yes,999,no,2,8.101482,30832
30833,-1.1526731194171895,4.983281057852941,0.0,0.3384721294655412,-1.128314782196611,1.0,-42.7,4.962,no,999,no,2,-17.522396,30833
30834,-0.6401270770275216,1.5665553233230862,0.0,0.9096645318059532,-0.0020005008126163,1.0,-42.7,4.968,no,999,no,0,-29.945198,30834
30835,-0.1879997370828236,4.255735777081619,1.0,-1.6541260202016466,-4.339704145748742,1.0,-36.4,4.858,no,999,no,2,9.783804,30835
30836,-1.784213169245092,1.8469526392424152,0.0,0.7919635510342663,3.7086040824110063,1.0,-47.1,1.405,no,999,unknown,0,10.522005,30836
30837,-0.0810536130357821,2.8086765915659435,0.0,-0.7404359735855228,-2.627910038494348,1.0,-42.0,4.153,no,999,no,0,-26.309576,30837
30838,-0.0409582927827079,4.8446952629138345,0.0,1.191968900232249,-0.8414027148532097,2.0,-50.8,1.039,no,999,no,0,-23.797918,30838
30839,1.239831532467836,6.4277984316559245,0.0,-0.1298223182056474,-7.950587241273255,2.0,-42.7,4.962,no,999,no,2,-11.058458,30839
30840,0.2284219082496407,2.8416124492892463,0.0,-0.6900769337994536,-7.971816351035707,1.0,-42.7,4.962,no,999,no,0,-37.337612,30840
30841,0.2416059635657564,3.519319157801003,0.0,-1.7877279370776005,-9.02267771649063,1.0,-42.0,4.021,no,999,yes,2,-12.937426,30841
30842,0.8473257136133164,4.786943661723226,1.0,0.9755046894496352,-0.7607745344429587,1.0,-36.4,4.858,no,999,no,1,-18.979769,30842
30843,0.4014567143243014,4.982576419365703,0.0,0.2772519480653886,1.4609108068619454,1.0,-42.7,4.961,no,999,yes,2,3.187676,30843
30844,0.1648694300078801,6.255359042352051,0.0,-0.3522419244889569,-1.229287842820714,1.0,-42.7,4.961,no,999,no,2,15.121138,30844
30845,-0.1874123500230517,2.293139773530033,0.0,-0.4284649325289026,-3.276515676552766,1.0,-29.8,0.809,no,999,no,0,-22.711067,30845
30846,0.2119116881421431,1.858882826121948,0.0,0.0552463991774243,1.8968074850968435,1.0,-49.5,0.987,no,6,no,0,6.5695314,30846
30847,0.2879005776037468,6.616957381045253,0.0,-1.624771169675076,3.139332076707446,1.0,-42.7,4.961,no,999,no,2,-5.549924,30847
30848,-0.81326654573372,5.253117737115877,0.0,0.5482794631798303,-4.22778889450506,1.0,-40.0,0.701,no,999,no,0,-3.3707166,30848
30849,0.0050379996198283,3.5642112784224675,0.0,-1.4743929626909618,-3.992129743041558,1.0,-46.2,1.244,no,999,yes,0,-17.115088,30849
30850,-1.2313956734276397,6.7932888247449625,0.0,0.5877494740246868,-2.7590730025471704,2.0,-38.3,0.894,no,999,no,0,-5.540179,30850
30851,-0.3909484778227386,6.835496636998313,0.0,-0.0299560936802534,-5.586212247082992,1.0,-40.3,0.893,yes,3,unknown,2,21.209297,30851
30852,0.3546227734482415,6.059559579033806,0.0,-0.0413216423357966,5.522973345575405,2.0,-46.2,1.281,no,999,no,2,-0.80558753,30852
30853,-0.4570739764400728,3.075191888626492,1.0,1.0042556208671398,3.4838557502639302,1.0,-36.4,4.859,no,999,no,2,-3.5314646,30853
30854,-0.178121260119186,1.0798434438843034,0.0,-0.5403114620560016,-6.215033183729648,2.0,-47.1,1.405,yes,999,no,0,-24.40504,30854
30855,0.5430665318870477,4.10487430583971,0.0,0.9387528573712138,6.218147955634118,1.0,-47.1,1.405,no,999,no,0,-31.152685,30855
30856,0.9576741934655209,-1.5237291497172831,1.0,0.1941507903250584,4.90884486710495,1.0,-36.4,4.858,no,999,yes,2,-34.989822,30856
30857,0.54749220775154,3.327848988274181,1.0,1.057809148585229,1.883429029194149,1.0,-39.8,0.754,yes,999,no,2,6.1045237,30857
30858,1.325795807442948,0.2318629086062067,0.0,0.6641154897146646,-4.642419848835918,2.0,-42.7,4.958,no,999,no,0,-30.121563,30858
30859,-1.4908480400452309,1.4571147008615717,0.0,-1.3741413265973306,-3.064203684630713,2.0,-47.1,1.405,no,999,yes,0,-31.96258,30859
30860,0.21313456521317,2.661091785836234,1.0,0.0604995833424489,-1.545170217711122,2.0,-36.4,4.857,no,999,no,0,-1.0074036,30860
30861,-1.658525815999454,3.0281627738907586,0.0,0.1693417564702282,-5.847356978561435,2.0,-33.6,1.072,yes,999,no,2,-25.27356,30861
30862,2.3180978766749174,4.143117887365362,1.0,-2.152226010905391,2.4700474715710143,1.0,-41.8,4.865,no,999,yes,2,-24.186337,30862
30863,-1.0859238560526578,3.0902165966845043,0.0,-1.070573461360582,5.214049219318402,0.0,-36.1,4.968,no,999,no,1,-55.893547,30863
30864,-0.8087409598987524,2.764790270753761,0.0,2.132529513754436,-2.344859473715202,2.0,-38.3,0.899,no,999,no,0,-30.02274,30864
30865,-0.7087672126868272,5.580036675072964,0.0,-0.5358735388652393,-6.332384297796926,1.0,-36.1,4.963,no,999,no,2,-30.8663,30865
30866,-1.6736773093963615,-0.6161062316604564,0.0,0.8372803803558663,-7.8296951437690945,1.0,-36.1,4.964,no,999,no,0,-21.074873,30866
30867,1.07901116739796,2.2805589153847663,0.0,-0.004165493939099,-13.235143287692772,0.0,-42.0,4.076,yes,999,no,0,-41.854897,30867
30868,2.4867019842576967,-0.0368889245920369,0.0,-1.0164562113504074,-3.522071120086833,2.0,-36.1,4.966,no,999,yes,0,-42.416958,30868
30869,4.73017,-13.398913,4.022036,1.473796,-6.742425,1.0,-36.4,4.856,no,999,no,2,-4.5209713,30869
30870,2.606746242245477,2.511140195025763,0.0,-0.9283001752878,-3.084441962194852,2.0,-42.0,4.076,no,999,no,0,-38.787754,30870
30871,1.718883253014687,0.8715827117765427,0.0,-0.9081975904405426,1.2763630536641362,1.0,-36.1,4.963,no,999,no,2,-23.734985,30871
30872,-0.2848429138838701,3.135563646603026,0.0,-0.4264120709498105,-6.846324276521051,1.0,-36.1,4.964,no,999,no,0,-5.210637,30872
30873,-0.0100671655292603,5.291929457012992,0.0,0.4823056941710069,-1.357418979700507,1.0,-36.1,4.964,no,999,no,2,-28.347446,30873
30874,-0.5285552767515241,0.7692287877879331,1.0,0.1596015247890095,2.1765415484811306,1.0,-47.1,1.415,no,999,no,0,-4.6383104,30874
30875,-0.1261602564669173,5.769796270563436,0.0,1.225638421721983,2.5212618167734373,1.0,-36.1,4.962,no,999,no,0,-52.03238,30875
30876,-1.0496930773142186,2.2966556406920784,0.0,0.1826285225065974,6.546459117163106,1.0,-46.2,1.327,no,999,no,2,-15.019035,30876
30877,-0.9330271238928728,-0.1412781958331703,0.0,-0.3846467926779814,8.643456663159393,1.0,-42.0,4.12,no,999,no,2,7.0563855,30877
30878,-1.0161542841118387,4.852498945791028,0.0,-0.4272259802020313,6.306152542736006,1.0,-47.1,1.405,no,999,yes,2,-13.66066,30878
30879,0.53683701598816,3.988338302258985,1.0,0.8705969745054444,-2.993757590404992,2.0,-36.4,4.857,no,999,no,2,-20.70492,30879
30880,-1.6271669154494426,3.652778859555443,0.0,1.1461169556300268,5.090460439011565,1.0,-42.0,4.12,no,999,no,2,18.157108,30880
30881,-0.7502237186948024,3.4341459435389465,0.0,0.435658427147263,-2.2209495858563573,1.0,-42.0,4.076,no,999,no,0,-35.08557,30881
30882,-0.8114660684647772,3.163577491512948,1.0,0.8206449305002422,-1.8713994745622768,2.0,-41.8,4.866,no,999,no,2,-25.817694,30882
30883,1.9227806768235096,3.041023254778565,1.0,-0.4894200741957768,-3.8610516979396703,2.0,-46.2,1.25,no,999,no,1,-27.53239,30883
30884,-1.0847241519120836,1.7520321238176673,0.0,-0.999405372929264,-3.575748687817572,2.0,-42.0,4.12,no,999,unknown,2,27.816936,30884
30885,0.0182731978059425,2.9006642853345297,0.0,0.1860212802036281,4.099800308140208,1.0,-42.7,4.968,no,999,yes,0,-29.37466,30885
30886,0.2018201954913911,5.507063966830318,0.0,-1.133520434617167,-2.1454447511256007,1.0,-39.8,0.767,no,999,yes,2,9.932062,30886
30887,1.2034768043845252,4.171916841839972,0.0,0.5195420089660137,3.956786037101757,0.0,-40.8,1.26,yes,999,no,2,-15.7323675,30887
30888,-0.6970554835312054,0.3758854919437051,0.0,-1.3320834709762022,-0.1250597099931517,1.0,-42.7,4.962,no,999,yes,0,-13.759945,30888
30889,-0.5791782159558599,3.1236178378618185,0.0,0.0691827264976633,-1.662919605103098,1.0,-42.0,4.12,no,999,no,0,5.1758294,30889
30890,-0.5168410439511515,1.1222578172299915,0.0,0.1752150125460272,0.188188492481462,1.0,-42.7,4.958,no,999,no,1,-41.08037,30890
30891,-1.7640173389629406,0.1605640765389293,0.0,-1.2776601919233292,0.4493668545802063,0.0,-36.1,4.964,no,999,no,2,5.702354,30891
30892,0.0186834980216547,2.274184274905267,0.0,-1.2047273732932633,3.5003477635491054,1.0,-36.1,4.967,yes,999,no,2,2.5339684,30892
30893,0.179937945093221,2.4584801763745787,0.0,-1.5222905340073878,-2.7263757349007234,1.0,-46.2,1.25,no,999,no,2,18.51893,30893
30894,-0.014905430666576,2.641892595953764,0.0,-0.3340673645081023,4.9212634034590135,1.0,-26.9,0.728,no,999,no,0,8.58754,30894
30895,-1.5317062038029845,7.734074287591969,0.0,-0.1249923858862446,-7.840988233773996,2.0,-47.1,1.405,no,999,no,2,-8.147065,30895
30896,0.612725102315857,2.6667453342808245,0.0,-1.7914275239357869,-2.013470499409604,1.0,-42.7,4.962,no,999,no,2,1.8040719,30896
30897,-0.008430661564561,4.304254754930207,0.0,-1.3391216566125834,-12.594493946823375,1.0,-29.8,0.797,yes,999,no,0,48.74962,30897
30898,0.7349098039004642,5.004105174097907,0.0,0.8517716603013314,-0.4336867228000767,1.0,-42.0,4.153,no,999,no,2,26.453445,30898
30899,-1.857487921223802,1.9769984369217284,0.0,0.2278138350991063,0.8033745631062215,1.0,-36.1,4.965,no,999,no,0,-34.824474,30899
30900,-1.076286977443116,5.07547548375888,0.0,-1.2295656195079545,2.61710689086666,2.0,-50.8,1.04,yes,999,no,2,-16.977644,30900
30901,0.4800504182699301,2.1400619308228563,0.0,-0.1725777439512452,4.402519186070935,0.0,-42.7,4.962,no,999,yes,0,-22.152039,30901
30902,-0.2929720001105173,-0.5715632090857126,1.0,-1.136159624242144,-2.2409620353355377,1.0,-42.7,4.962,no,999,yes,0,-8.0179615,30902
30903,-0.7140439919110942,3.188481001189402,1.0,-0.4744264725872618,-1.6582061273165465,2.0,-36.4,4.86,no,999,no,0,-32.267105,30903
30904,-0.7627577118068657,2.678642741772292,1.0,1.6076799194814986,-3.001152008748304,2.0,-36.4,4.855,no,999,yes,2,-40.32817,30904
30905,-0.9910090644444016,3.502403908930789,1.0,-1.839576954956368,3.4506166454608485,1.0,-36.4,4.86,no,999,no,2,-23.882805,30905
30906,-0.5148588301799097,-0.2681414397214561,1.0,-0.3920911987664296,-5.711797239432557,0.0,-36.4,4.864,no,999,no,2,-34.1793,30906
30907,-0.4435291400377195,0.7774556280933527,0.0,0.2475328174026219,-3.6755874649830953,1.0,-42.0,4.12,no,999,no,0,-10.519606,30907
30908,-0.7875352448802416,2.213986021386832,0.0,-0.7349435663380232,-9.948551113008667,2.0,-42.7,4.957,no,999,no,0,-17.454659,30908
30909,-1.8552578607353352,-0.1897871480236492,0.0,-0.5213825236574366,-4.506528704487571,1.0,-46.2,1.25,no,999,no,0,-3.195118,30909
30910,-0.9073628899670952,-1.876416944357258,1.0,-0.1732807654290931,-2.0453659011817016,0.0,-36.4,4.857,no,999,yes,2,-17.464268,30910
30911,-0.2432503787472229,2.8127496332542177,1.0,-0.8470139384486378,-2.081946982329975,0.0,-36.4,4.856,no,999,no,2,4.721938,30911
30912,0.6074777053364636,3.876058891394481,0.0,0.9843628849112446,5.247208784681778,0.0,-47.1,1.405,no,999,no,0,-63.018276,30912
30913,0.0561071067413077,4.144366255772326,0.0,0.0705687254397851,8.818899599452381,1.0,-42.7,4.963,no,999,no,0,-4.250921,30913
30914,0.3401694937118768,2.2937489437521643,1.0,0.2400614899170925,8.517181817796633,1.0,-42.7,4.962,no,999,no,2,0.21158123,30914
30915,1.3914407506214626,4.628141842357671,0.0,1.0281403927380557,-2.01571078451702,1.0,-36.1,4.965,yes,999,no,2,-6.5484686,30915
30916,-0.088522790967801,1.43400300555449,0.0,1.1249347236340967,-2.153630838546809,2.0,-36.1,4.962,no,999,no,2,-33.452168,30916
30917,0.0553754242735663,2.3213568097136066,0.0,0.107593098042965,0.0722163139448712,0.0,-42.0,4.076,no,999,yes,0,-47.112495,30917
30918,1.6094136627290512,4.689588102016695,0.0,-0.5027734364797845,-2.9700768486410563,1.0,-46.2,1.313,no,999,yes,2,6.507551,30918
30919,-0.4054707731126619,3.196013215817354,1.0,0.4231416911357963,-0.7752218613015759,1.0,-36.4,4.856,no,999,no,2,10.358356,30919
30920,0.7516364445799351,1.923227409106727,0.0,-1.360438529937245,-0.8630151134832733,0.0,-36.1,4.965,no,999,yes,0,-37.254242,30920
30921,0.5358048698432565,4.075181872258083,0.0,0.6646240693284092,1.225515628864959,1.0,-42.7,4.963,no,999,no,2,14.920257,30921
30922,-0.2164994717799357,6.855554743938985,0.0,1.755824933942146,-3.497423756327064,2.0,-47.1,1.405,no,999,no,2,-6.5100536,30922
30923,-0.5295053672972935,3.841513266827025,0.0,0.4479919935863838,4.0120657518073415,2.0,-46.2,1.25,no,999,no,0,-32.026146,30923
30924,1.0288658733900051,3.6200340458085294,0.0,0.0196224941685668,-0.4326825704178557,1.0,-36.1,4.965,no,999,no,0,-10.615759,30924
30925,2.074442022779638,2.854842840322396,0.0,0.8721872322414651,-2.894455983783128,2.0,-31.4,0.861,yes,999,no,0,-23.743282,30925
30926,-1.5156239530342135,4.379518171172745,1.0,0.4992805997609474,0.7094162235338717,1.0,-36.4,4.855,no,999,no,2,-21.694206,30926
30927,-0.8368754415547761,-2.0944402893994214,1.0,2.099272897992618,-2.421007137705144,2.0,-36.4,4.858,no,999,yes,2,-1.7912085,30927
30928,-0.9070022085693342,3.2241977671387763,0.0,1.4555577764068286,-9.333516731053022,1.0,-46.2,1.281,no,999,yes,2,6.806962,30928
30929,-0.7182920071354232,3.9049512223324383,1.0,-0.4504871133851416,2.126624077522192,1.0,-36.4,4.855,no,999,yes,2,-25.68677,30929
30930,0.9764803826664312,4.226135486837157,0.0,1.488203855165139,5.091249708051115,2.0,-46.2,1.313,no,999,no,2,-10.384415,30930
30931,0.2227984187071723,1.2441670277963148,0.0,-0.482797774935935,1.6367218956217453,1.0,-38.3,0.903,yes,999,no,2,-7.4494534,30931
30932,0.5591080396156155,5.0044024123300055,0.0,-2.9930329645161327,-2.9019027034463987,1.0,-42.0,4.191,no,999,no,2,15.939379,30932
30933,0.9819492465700176,2.8516260232201915,1.0,1.0004523005324883,-7.333024944464967,1.0,-36.4,4.857,no,999,no,2,3.2432008,30933
30934,-0.1838546333765981,-0.8068361183578863,1.0,0.2735554109173038,0.6566149518975206,0.0,-36.4,4.858,no,999,no,2,-23.111412,30934
30935,-1.459664453494387,4.262919254388746,0.0,0.6077985928969082,-3.683312988752479,2.0,-42.0,4.12,no,999,no,0,-18.39582,30935
30936,-1.0899071204163462,4.672967958105923,0.0,-0.0929338413213208,-8.50815344419246,2.0,-42.7,4.96,no,999,no,0,-25.595114,30936
30937,0.4242363382002762,1.130068682948303,0.0,0.1876404610411365,-6.680916885771144,2.0,-42.7,4.962,no,999,no,0,-23.199501,30937
30938,1.0892655003307263,2.055060210619934,1.0,1.0777490933837366,-0.3831560949021714,1.0,-41.8,4.959,no,999,no,2,-10.318655,30938
30939,0.960291501181378,2.067958120135172,0.0,1.1042345798608248,-11.270792511889953,0.0,-47.1,1.483,no,999,no,0,-33.90167,30939
30940,-0.0421631235718914,4.207808640973183,1.0,1.3923736825623014,-13.591875663700735,1.0,-41.8,4.961,no,999,yes,2,-10.830649,30940
30941,-0.058697882776649,1.6624599828517592,1.0,-0.309919455371445,-7.734397134829042,1.0,-42.7,4.962,no,999,no,2,0.3201146,30941
30942,0.6120269542187802,2.1490949526888388,1.0,-3.040664937477747,4.060005265825165,2.0,-36.4,4.857,no,999,no,2,-0.3859663,30942
30943,0.7882801603515502,1.3376792099563872,1.0,0.2612795909372816,3.007723599871582,2.0,-41.8,4.962,no,999,no,2,-7.522914,30943
30944,-1.000210604710778,1.3084662580448758,0.0,0.0396798442853879,2.891654624232843,1.0,-36.1,4.966,no,999,yes,0,-33.0346,30944
30945,0.0472698719555869,0.8809194786285985,0.0,-0.5641453594221523,-4.179153361471874,2.0,-47.1,1.483,no,999,no,0,-32.35087,30945
30946,-0.7112555853092543,-1.0233373581484226,0.0,-0.4922730312043585,-1.5313967089208922,1.0,-42.7,4.962,no,999,yes,2,-2.572599,30946
30947,1.2298811713353217,2.020996229138614,0.0,3.112749063780828,0.1732643333382466,2.0,-42.0,4.153,no,999,no,2,-2.3367658,30947
30948,0.7123431501052016,4.280093377360794,1.0,-0.4776081153880647,4.218698993561315,1.0,-36.4,4.858,no,999,no,2,-8.522072,30948
30949,0.811578565450564,1.9332032738288183,0.0,-1.908038412245485,-9.715936832258365,2.0,-46.2,1.291,no,999,no,0,-0.57045174,30949
30950,1.3760795399300414,0.9910243708044146,0.0,1.3015156828308647,-4.073454351234672,0.0,-47.1,1.365,yes,999,no,1,-9.819307,30950
